stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal
ISANTAFE117,America/Buenos_Aires,2021-05-23T21:45:00Z,2021-05-23 18:45:00,1621806300,-32.970016,-60.62426,0.0,0.0,270.0,61.0,61.0,61.0,-1,56.3,56.3,56.3,0.0,0.0,0.0,,,,43.0,43.0,43.0,56.3,56.3,56.3,56.3,56.3,56.3,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T21:50:00Z,2021-05-23 18:50:00,1621806600,-32.970016,-60.62426,0.0,0.0,248.0,62.0,62.0,62.0,-1,56.2,56.2,56.2,1.0,1.0,1.0,,,,43.3,43.3,43.3,56.2,56.2,56.2,56.2,56.2,56.2,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T21:55:00Z,2021-05-23 18:55:00,1621806900,-32.970016,-60.62426,0.0,0.0,248.0,62.0,62.0,62.0,-1,56.0,56.0,56.0,1.0,1.0,1.0,,,,43.2,43.2,43.2,56.0,56.0,56.0,56.0,56.0,56.0,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:00:00Z,2021-05-23 19:00:00,1621807200,-32.970016,-60.62426,0.0,0.0,248.0,63.0,63.0,63.0,-1,55.9,55.9,55.9,0.0,0.0,0.0,,,,43.5,43.5,43.5,55.9,55.9,55.9,55.9,55.9,55.9,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:05:00Z,2021-05-23 19:05:00,1621807500,-32.970016,-60.62426,0.0,0.0,248.0,63.0,63.0,63.0,-1,55.7,55.7,55.7,1.0,1.0,1.0,,,,43.3,43.3,43.3,55.7,55.7,55.7,55.7,55.7,55.7,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:10:00Z,2021-05-23 19:10:00,1621807800,-32.970016,-60.62426,0.0,0.0,270.0,64.0,64.0,64.0,-1,55.6,55.6,55.6,2.0,2.0,2.0,,,,43.6,43.6,43.6,55.6,55.6,55.6,55.6,55.6,55.6,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:15:00Z,2021-05-23 19:15:00,1621808100,-32.970016,-60.62426,0.0,0.0,270.0,64.0,64.0,64.0,-1,55.4,55.4,55.4,2.0,2.0,2.0,,,,43.4,43.4,43.4,55.4,55.4,55.4,55.4,55.4,55.4,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:20:00Z,2021-05-23 19:20:00,1621808400,-32.970016,-60.62426,0.0,0.0,270.0,64.0,64.0,64.0,-1,55.4,55.4,55.4,2.0,2.0,2.0,,,,43.4,43.4,43.4,55.4,55.4,55.4,55.4,55.4,55.4,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:25:00Z,2021-05-23 19:25:00,1621808700,-32.970016,-60.62426,0.0,0.0,,64.0,64.0,64.0,0,55.3,55.3,55.3,0.0,0.0,0.0,,,,43.3,43.3,43.3,55.3,55.3,55.3,55.3,55.3,55.3,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:30:00Z,2021-05-23 19:30:00,1621809000,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,55.3,55.3,55.3,0.0,0.0,0.0,,,,43.7,43.7,43.7,55.3,55.3,55.3,55.3,55.3,55.3,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:35:00Z,2021-05-23 19:35:00,1621809300,-32.970016,-60.62426,0.0,0.0,,65.0,65.0,65.0,0,55.1,55.1,55.1,0.0,0.0,0.0,,,,43.5,43.5,43.5,55.1,55.1,55.1,55.1,55.1,55.1,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:40:00Z,2021-05-23 19:40:00,1621809600,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,55.1,55.1,55.1,0.0,0.0,0.0,,,,43.5,43.5,43.5,55.1,55.1,55.1,55.1,55.1,55.1,29.92,29.92,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:45:00Z,2021-05-23 19:45:00,1621809900,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,55.0,55.0,55.0,1.0,1.0,1.0,,,,43.4,43.4,43.4,55.0,55.0,55.0,55.0,55.0,55.0,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:50:00Z,2021-05-23 19:50:00,1621810200,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,55.0,55.0,55.0,1.0,1.0,1.0,,,,43.4,43.4,43.4,55.0,55.0,55.0,55.0,55.0,55.0,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T22:55:00Z,2021-05-23 19:55:00,1621810500,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.8,54.8,54.8,1.0,1.0,1.0,,,,43.3,43.3,43.3,54.8,54.8,54.8,54.8,54.8,54.8,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:00:00Z,2021-05-23 20:00:00,1621810800,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.7,54.7,54.7,1.0,1.0,1.0,,,,43.2,43.2,43.2,54.7,54.7,54.7,54.7,54.7,54.7,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:05:00Z,2021-05-23 20:05:00,1621811100,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.7,54.7,54.7,2.0,2.0,2.0,,,,43.2,43.2,43.2,54.7,54.7,54.7,54.7,54.7,54.7,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:10:00Z,2021-05-23 20:10:00,1621811400,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.7,54.7,54.7,1.0,1.0,1.0,,,,43.2,43.2,43.2,54.7,54.7,54.7,54.7,54.7,54.7,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:20:00Z,2021-05-23 20:20:00,1621812000,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.4,54.4,54.4,0.0,0.0,0.0,,,,42.9,42.9,42.9,54.4,54.4,54.4,54.4,54.4,54.4,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:25:00Z,2021-05-23 20:25:00,1621812300,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.4,54.4,54.4,1.0,1.0,1.0,,,,42.9,42.9,42.9,54.4,54.4,54.4,54.4,54.4,54.4,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:30:00Z,2021-05-23 20:30:00,1621812600,-32.970016,-60.62426,0.0,0.0,270.0,65.0,65.0,65.0,-1,54.2,54.2,54.2,0.0,0.0,0.0,,,,42.7,42.7,42.7,54.2,54.2,54.2,54.2,54.2,54.2,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:35:00Z,2021-05-23 20:35:00,1621812900,-32.970016,-60.62426,0.0,0.0,270.0,66.0,66.0,66.0,-1,54.1,54.1,54.1,0.0,0.0,0.0,,,,43.0,43.0,43.0,54.1,54.1,54.1,54.1,54.1,54.1,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:40:00Z,2021-05-23 20:40:00,1621813200,-32.970016,-60.62426,0.0,0.0,270.0,66.0,66.0,66.0,-1,53.9,53.9,53.9,1.0,1.0,1.0,,,,42.8,42.8,42.8,53.9,53.9,53.9,53.9,53.9,53.9,29.93,29.93,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:45:00Z,2021-05-23 20:45:00,1621813500,-32.970016,-60.62426,0.0,0.0,270.0,66.0,66.0,66.0,-1,53.8,53.8,53.8,0.0,0.0,0.0,,,,42.7,42.7,42.7,53.8,53.8,53.8,53.8,53.8,53.8,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:50:00Z,2021-05-23 20:50:00,1621813800,-32.970016,-60.62426,0.0,0.0,270.0,67.0,67.0,67.0,-1,53.6,53.6,53.6,1.0,1.0,1.0,,,,42.9,42.9,42.9,53.6,53.6,53.6,53.6,53.6,53.6,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-23T23:55:00Z,2021-05-23 20:55:00,1621814100,-32.970016,-60.62426,0.0,0.0,270.0,68.0,68.0,68.0,-1,53.3,53.3,53.3,1.0,1.0,1.0,,,,43.0,43.0,43.0,53.3,53.3,53.3,53.3,53.3,53.3,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:00:00Z,2021-05-23 21:00:00,1621814400,-32.970016,-60.62426,0.0,0.0,270.0,69.0,69.0,69.0,-1,53.2,53.2,53.2,1.0,1.0,1.0,,,,43.3,43.3,43.3,53.2,53.2,53.2,53.2,53.2,53.2,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:05:00Z,2021-05-23 21:05:00,1621814700,-32.970016,-60.62426,0.0,0.0,270.0,69.0,69.0,69.0,-1,53.1,53.1,53.1,0.0,0.0,0.0,,,,43.2,43.2,43.2,53.1,53.1,53.1,53.1,53.1,53.1,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:10:00Z,2021-05-23 21:10:00,1621815000,-32.970016,-60.62426,0.0,0.0,270.0,70.0,70.0,70.0,-1,52.9,52.9,52.9,1.0,1.0,1.0,,,,43.4,43.4,43.4,52.9,52.9,52.9,52.9,52.9,52.9,29.94,29.94,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:15:00Z,2021-05-23 21:15:00,1621815300,-32.970016,-60.62426,0.0,0.0,270.0,70.0,70.0,70.0,-1,52.6,52.6,52.6,1.0,1.0,1.0,,,,43.1,43.1,43.1,52.6,52.6,52.6,52.6,52.6,52.6,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:25:00Z,2021-05-23 21:25:00,1621815900,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.5,52.5,52.5,0.0,0.0,0.0,,,,43.4,43.4,43.4,52.5,52.5,52.5,52.5,52.5,52.5,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:30:00Z,2021-05-23 21:30:00,1621816200,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.5,52.5,52.5,1.0,1.0,1.0,,,,43.4,43.4,43.4,52.5,52.5,52.5,52.5,52.5,52.5,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:35:00Z,2021-05-23 21:35:00,1621816500,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.3,52.3,52.3,1.0,1.0,1.0,,,,43.2,43.2,43.2,52.3,52.3,52.3,52.3,52.3,52.3,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:40:00Z,2021-05-23 21:40:00,1621816800,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.3,52.3,52.3,0.0,0.0,0.0,,,,43.2,43.2,43.2,52.3,52.3,52.3,52.3,52.3,52.3,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:45:00Z,2021-05-23 21:45:00,1621817100,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.3,52.3,52.3,1.0,1.0,1.0,,,,43.2,43.2,43.2,52.3,52.3,52.3,52.3,52.3,52.3,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:50:00Z,2021-05-23 21:50:00,1621817400,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.2,52.2,52.2,0.0,0.0,0.0,,,,43.1,43.1,43.1,52.2,52.2,52.2,52.2,52.2,52.2,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T00:55:00Z,2021-05-23 21:55:00,1621817700,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.2,52.2,52.2,0.0,0.0,0.0,,,,43.1,43.1,43.1,52.2,52.2,52.2,52.2,52.2,52.2,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:00:00Z,2021-05-23 22:00:00,1621818000,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,52.0,52.0,52.0,0.0,0.0,0.0,,,,42.9,42.9,42.9,52.0,52.0,52.0,52.0,52.0,52.0,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:05:00Z,2021-05-23 22:05:00,1621818300,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,51.9,51.9,51.9,0.0,0.0,0.0,,,,42.8,42.8,42.8,51.9,51.9,51.9,51.9,51.9,51.9,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:10:00Z,2021-05-23 22:10:00,1621818600,-32.970016,-60.62426,0.0,0.0,270.0,71.0,71.0,71.0,-1,51.9,51.9,51.9,1.0,1.0,1.0,,,,42.8,42.8,42.8,51.9,51.9,51.9,51.9,51.9,51.9,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:15:00Z,2021-05-23 22:15:00,1621818900,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.9,51.9,51.9,0.0,0.0,0.0,,,,43.2,43.2,43.2,51.9,51.9,51.9,51.9,51.9,51.9,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:20:00Z,2021-05-23 22:20:00,1621819200,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.7,51.7,51.7,0.0,0.0,0.0,,,,43.0,43.0,43.0,51.7,51.7,51.7,51.7,51.7,51.7,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:25:00Z,2021-05-23 22:25:00,1621819500,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.7,51.7,51.7,1.0,1.0,1.0,,,,43.0,43.0,43.0,51.7,51.7,51.7,51.7,51.7,51.7,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:30:00Z,2021-05-23 22:30:00,1621819800,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.6,51.6,51.6,1.0,1.0,1.0,,,,42.9,42.9,42.9,51.6,51.6,51.6,51.6,51.6,51.6,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:35:00Z,2021-05-23 22:35:00,1621820100,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.4,51.4,51.4,1.0,1.0,1.0,,,,42.7,42.7,42.7,51.4,51.4,51.4,51.4,51.4,51.4,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:40:00Z,2021-05-23 22:40:00,1621820400,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.3,51.3,51.3,1.0,1.0,1.0,,,,42.6,42.6,42.6,51.3,51.3,51.3,51.3,51.3,51.3,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:45:00Z,2021-05-23 22:45:00,1621820700,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.3,51.3,51.3,0.0,0.0,0.0,,,,42.6,42.6,42.6,51.3,51.3,51.3,51.3,51.3,51.3,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:50:00Z,2021-05-23 22:50:00,1621821000,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,51.1,51.1,51.1,0.0,0.0,0.0,,,,42.7,42.7,42.7,51.1,51.1,51.1,51.1,51.1,51.1,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T01:55:00Z,2021-05-23 22:55:00,1621821300,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,51.1,51.1,51.1,0.0,0.0,0.0,,,,42.7,42.7,42.7,51.1,51.1,51.1,51.1,51.1,51.1,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:00:00Z,2021-05-23 23:00:00,1621821600,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,51.1,51.1,51.1,0.0,0.0,0.0,,,,42.7,42.7,42.7,51.1,51.1,51.1,51.1,51.1,51.1,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:05:00Z,2021-05-23 23:05:00,1621821900,-32.970016,-60.62426,0.0,0.0,,73.0,73.0,73.0,0,51.1,51.1,51.1,0.0,0.0,0.0,,,,42.7,42.7,42.7,51.1,51.1,51.1,51.1,51.1,51.1,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:10:00Z,2021-05-23 23:10:00,1621822200,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.1,51.1,51.1,0.0,0.0,0.0,,,,42.4,42.4,42.4,51.1,51.1,51.1,51.1,51.1,51.1,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:15:00Z,2021-05-23 23:15:00,1621822500,-32.970016,-60.62426,0.0,0.0,270.0,72.0,72.0,72.0,-1,51.1,51.1,51.1,0.0,0.0,0.0,,,,42.4,42.4,42.4,51.1,51.1,51.1,51.1,51.1,51.1,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:20:00Z,2021-05-23 23:20:00,1621822800,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,51.0,51.0,51.0,0.0,0.0,0.0,,,,42.6,42.6,42.6,51.0,51.0,51.0,51.0,51.0,51.0,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:25:00Z,2021-05-23 23:25:00,1621823100,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,51.0,51.0,51.0,0.0,0.0,0.0,,,,42.6,42.6,42.6,51.0,51.0,51.0,51.0,51.0,51.0,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:30:00Z,2021-05-23 23:30:00,1621823400,-32.970016,-60.62426,0.0,0.0,,73.0,73.0,73.0,0,50.8,50.8,50.8,0.0,0.0,0.0,,,,42.5,42.5,42.5,50.8,50.8,50.8,50.8,50.8,50.8,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:35:00Z,2021-05-23 23:35:00,1621823700,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,50.8,50.8,50.8,1.0,1.0,1.0,,,,42.5,42.5,42.5,50.8,50.8,50.8,50.8,50.8,50.8,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:40:00Z,2021-05-23 23:40:00,1621824000,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,50.7,50.7,50.7,0.0,0.0,0.0,,,,42.4,42.4,42.4,50.7,50.7,50.7,50.7,50.7,50.7,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:45:00Z,2021-05-23 23:45:00,1621824300,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,50.7,50.7,50.7,1.0,1.0,1.0,,,,42.4,42.4,42.4,50.7,50.7,50.7,50.7,50.7,50.7,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:50:00Z,2021-05-23 23:50:00,1621824600,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,50.7,50.7,50.7,0.0,0.0,0.0,,,,42.4,42.4,42.4,50.7,50.7,50.7,50.7,50.7,50.7,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-24T02:55:00Z,2021-05-23 23:55:00,1621824900,-32.970016,-60.62426,0.0,0.0,270.0,73.0,73.0,73.0,-1,50.7,50.7,50.7,1.0,1.0,1.0,,,,42.4,42.4,42.4,50.7,50.7,50.7,50.7,50.7,50.7,29.95,29.95,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:00:17Z,2021-05-30 00:00:17,1622343617,-32.970016,-60.62426,0.0,0.0,224.0,50.0,50.0,50.0,1,52.6,52.6,52.6,0.0,0.0,0.0,0.0,0.0,0.0,34.5,34.5,34.5,52.6,52.6,52.6,52.6,52.6,52.6,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:05:17Z,2021-05-30 00:05:17,1622343917,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.6,52.6,52.6,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,52.6,52.6,52.6,52.6,52.6,52.6,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:10:09Z,2021-05-30 00:10:09,1622344209,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.6,52.6,52.6,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,52.6,52.6,52.6,52.6,52.6,52.6,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:15:03Z,2021-05-30 00:15:03,1622344503,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,34.9,34.9,34.9,52.5,52.5,52.5,52.5,52.5,52.5,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:20:14Z,2021-05-30 00:20:14,1622344814,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,34.9,34.9,34.9,52.5,52.5,52.5,52.5,52.5,52.5,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:25:10Z,2021-05-30 00:25:10,1622345110,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,34.9,34.9,34.9,52.5,52.5,52.5,52.5,52.5,52.5,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:30:01Z,2021-05-30 00:30:01,1622345401,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,34.9,34.9,34.9,52.5,52.5,52.5,52.5,52.5,52.5,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:35:17Z,2021-05-30 00:35:17,1622345717,-32.970016,-60.62426,0.0,0.0,224.0,50.0,50.0,50.0,1,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,34.4,34.4,34.4,52.5,52.5,52.5,52.5,52.5,52.5,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:40:11Z,2021-05-30 00:40:11,1622346011,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.3,52.3,52.3,0.0,0.0,0.0,0.0,0.0,0.0,34.7,34.7,34.7,52.3,52.3,52.3,52.3,52.3,52.3,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:45:08Z,2021-05-30 00:45:08,1622346308,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.3,52.3,52.3,0.0,0.0,0.0,0.0,0.0,0.0,34.7,34.7,34.7,52.3,52.3,52.3,52.3,52.3,52.3,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:50:17Z,2021-05-30 00:50:17,1622346617,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.2,52.2,52.2,0.0,0.0,0.0,0.0,0.0,0.0,34.6,34.6,34.6,52.2,52.2,52.2,52.2,52.2,52.2,30.04,30.04,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T03:55:08Z,2021-05-30 00:55:08,1622346908,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.2,52.2,52.2,0.0,0.0,0.0,0.0,0.0,0.0,34.6,34.6,34.6,52.2,52.2,52.2,52.2,52.2,52.2,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T04:00:22Z,2021-05-30 01:00:22,1622347222,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,34.4,34.4,52.0,52.0,52.0,52.0,52.0,52.0,30.03,30.03,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T04:05:16Z,2021-05-30 01:05:16,1622347516,-32.970016,-60.62426,0.0,0.0,224.0,51.0,51.0,51.0,1,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,34.4,34.4,52.0,52.0,52.0,52.0,52.0,52.0,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T04:10:07Z,2021-05-30 01:10:07,1622347807,-32.970016,-60.62426,0.0,0.0,224.0,52.0,52.0,52.0,1,51.9,51.9,51.9,0.0,0.0,0.0,0.0,0.0,0.0,34.8,34.8,34.8,51.9,51.9,51.9,51.9,51.9,51.9,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T04:15:01Z,2021-05-30 01:15:01,1622348101,-32.970016,-60.62426,0.0,0.0,224.0,52.0,52.0,52.0,1,51.7,51.7,51.7,0.0,0.0,0.0,0.0,0.0,0.0,34.6,34.6,34.6,51.7,51.7,51.7,51.7,51.7,51.7,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T04:20:15Z,2021-05-30 01:20:15,1622348415,-32.970016,-60.62426,0.0,0.0,224.0,52.0,52.0,52.0,1,51.4,51.4,51.4,0.0,0.0,0.0,0.0,0.0,0.0,34.3,34.3,34.3,51.4,51.4,51.4,51.4,51.4,51.4,30.03,30.03,,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-05-30T04:25:06Z,2021-05-30 01:25:06,1622348706,-32.970016,-60.62426,0.0,0.0,224.0,52.0,52.0,52.0,1,51.3,51.3,51.3,0.0,0.0,0.0,0.0,0.0,0.0,34.3,34.3,34.3,51.3,51.3,51.3,51.3,51.3,51.3,30.03,30.03,,0.0,0.0
